FileName|FileTitle|DESCRIPTION|New Parent Folder|New Sub-folder1|New Sub-folder2|IsArchived|IsPublic
Attachment 4-Zalatoris Status Report- Time Period for ICRP Analyses.doc|NULL|NULL|Partner Teleconferences|2005_Partner_Teleconferences|10_October_2005|0|0
Attachment 1_050922 ICRP teleconference agenda.doc|NULL|NULL|Partner Teleconferences|2005_Partner_Teleconferences|09_September_2005|0|0
Attach 2_CSO - Ex Sum to ICR Partnership Telecon 072805 (v2).doc|NULL|NULL|Partner Teleconferences|2005_Partner_Teleconferences|09_September_2005|0|0
CSO - Ex Sum to ICR Partnership Telecon 092205.doc|NULL|NULL|Partner Teleconferences|2005_Partner_Teleconferences|09_September_2005|0|0
Attach 3_BrochureB.PDF|NULL|NULL|Partner Teleconferences|2005_Partner_Teleconferences|09_September_2005|0|0
Attach 4_OverviewA.PDF|NULL|NULL|Partner Teleconferences|2005_Partner_Teleconferences|09_September_2005|0|0
ICRP Telecon Agenda -April 2006.doc|NULL|NULL|Partner Teleconferences|2006_Partner_Teleconferences|04_April_2006|0|0
ICRP Draft Annotated Agenda_V4_4-17-06.doc|Annual meeting papers 2006 Atlanta|NULL|Annual Meetings|2006_Annual Meeting||0|0
ICRP_AnnualMtg_CallAgenda_4-21-06.doc|Annual meeting papers 2006 Atlanta|NULL|Annual Meetings|2006_Annual Meeting||0|0
CSO_Jan06_RevisionHistory_v2.doc|Annual meeting papers 2006 Atlanta|NULL|Annual Meetings|2006_Annual Meeting||0|0
ICRP Telecon EXSUM APRIL 2006.doc|NULL|NULL|Partner Teleconferences|2006_Partner_Teleconferences|04_April_2006|0|0
ICRP Telecon EXSUM APRIL 2006_JoyEdits.doc|NULL|NULL|Partner Teleconferences|2006_Partner_Teleconferences|04_April_2006|0|0
ICRP_Pre-meetingInfoRequest.doc|Annual meeting papers 2006 Atlanta|NULL|Annual Meetings|2006_Annual Meeting||0|0
Attachment 1-ICRP Telecon Agenda -February 2006.doc|NULL|NULL|Partner Teleconferences|2006_Partner_Teleconferences|02_February_2006|0|0
Attachment 6- revised CSO-Jan 2006.doc|NULL|NULL|Partner Teleconferences|2006_Partner_Teleconferences|02_February_2006|0|0
062302 Ex Sum ICRP telecon-(v2).doc|NULL|NULL|Partner Teleconferences|2006_Partner_Teleconferences|02_February_2006|0|0
Attachment 2-060127 Ex Sum to ICRP telecon (final).doc|NULL|NULL|Partner Teleconferences|2006_Partner_Teleconferences|02_February_2006|0|0
Attachment 3-ICRP Financial Support Request Ltr 2006 (V3).doc|NULL|NULL|Partner Teleconferences|2006_Partner_Teleconferences|02_February_2006|0|0
Attachment 4-ICRP_Coverletter_final.doc|NULL|NULL|Partner Teleconferences|2006_Partner_Teleconferences|02_February_2006|0|0
Attachment 5A-new member insert 2-9.pdf|NULL|NULL|Partner Teleconferences|2006_Partner_Teleconferences|02_February_2006|0|0
Attachment 5B-new member insert.pdf|NULL|NULL|Partner Teleconferences|2006_Partner_Teleconferences|02_February_2006|0|0
ICRP Teleconference Agenda -January 2006.doc|NULL|NULL|Partner Teleconferences|2006_Partner_Teleconferences|01_January_2006|0|0
January ICRP Teleconference-Agenda and Call-In Instructions.htm|NULL|NULL|Partner Teleconferences|2006_Partner_Teleconferences|01_January_2006|0|0
Attachment 7- ICRP May Meeting Rooming List ( 1-24-06).xls|NULL|NULL|Partner Teleconferences|2006_Partner_Teleconferences|01_January_2006|0|0
ICRP Contact Information-2006.doc|NULL|NULL|Partner Teleconferences|2006_Partner_Teleconferences|01_January_2006|0|0
Attachment 6-CSO (US) proposed training language.doc|NULL|NULL|Partner Teleconferences|2006_Partner_Teleconferences|01_January_2006|0|0
Draft Email_ICRP Dashboard Demo.doc|NULL|NULL|Partner Teleconferences|2006_Partner_Teleconferences|01_January_2006|0|0
060127 Ex Sum to ICRP telecon (edited v2).doc|NULL|NULL|Partner Teleconferences|2006_Partner_Teleconferences|01_January_2006|0|0
Attachment 3-CSO-ICRP Financial Support Request Ltr 2006 (V3).doc|NULL|NULL|Partner Teleconferences|2006_Partner_Teleconferences|01_January_2006|0|0
Attachment 5- ICRP Funding Analysis (Zalatoris).doc|NULL|NULL|Partner Teleconferences|2006_Partner_Teleconferences|01_January_2006|0|0
Attachment 4-ICRP SOW.pdf|NULL|NULL|Partner Teleconferences|2006_Partner_Teleconferences|01_January_2006|0|0
Attachment 1- Agenda -July 2006.doc|NULL|NULL|Partner Teleconferences|2006_Partner_Teleconferences|07_July_2006|0|0
Schedule-ICRP teleconferences July thru November 2006.doc|NULL|NULL|Partner Teleconferences|2006_Partner_Teleconferences|07_July_2006|0|0
Attachment 4-Dr. Zalatoris analysis July.doc|NULL|NULL|Partner Teleconferences|2006_Partner_Teleconferences|07_July_2006|0|0
Attachment 5- Dr.ZalatorisAnalysis June.doc|NULL|NULL|Partner Teleconferences|2006_Partner_Teleconferences|07_July_2006|0|0
Attachment 1-ICRP Telecon Agenda -June 2006.doc|NULL|NULL|Partner Teleconferences|2006_Partner_Teleconferences|06_June_2006|0|0
ICRP Telecon Agenda -June 2006 (2).doc|NULL|NULL|Partner Teleconferences|2006_Partner_Teleconferences|06_June_2006|0|0
Ex Sum ICRP telecon-June 2006-EDITED.doc|NULL|NULL|Partner Teleconferences|2006_Partner_Teleconferences|06_June_2006|0|0
Ex Sum ICRP telecon-June 2006-JWedits.doc|NULL|NULL|Partner Teleconferences|2006_Partner_Teleconferences|06_June_2006|0|0
Attachment 4- Zalatoris Portfolio Analysis Summary.doc|NULL|NULL|Partner Teleconferences|2006_Partner_Teleconferences|06_June_2006|0|0
Attachment 5-Zalatoris Status Summary Graphs.doc|NULL|NULL|Partner Teleconferences|2006_Partner_Teleconferences|06_June_2006|0|0
Status of Portfolio Analysis Summary.doc|NULL|NULL|Partner Teleconferences|2006_Partner_Teleconferences|06_June_2006|0|0
Status Summary Graphs to Illustrate the Data in Tables.doc|NULL|NULL|Partner Teleconferences|2006_Partner_Teleconferences|06_June_2006|0|0
Responses from June teleconference.doc|NULL|NULL|Partner Teleconferences|2006_Partner_Teleconferences|06_June_2006|0|0
Attachment 1-ICRP Telecon Agenda -March2006.doc|NULL|NULL|Partner Teleconferences|2006_Partner_Teleconferences|03_March_2006|0|0
Attachment 3-ICR Partners Document Exchange.doc|NULL|NULL|Partner Teleconferences|2006_Partner_Teleconferences|03_March_2006|0|0
Attachment 5 - ICRP Draft Agenda_V2_3-19-06.doc|NULL|NULL|Partner Teleconferences|2006_Partner_Teleconferences|03_March_2006|0|0
Attachment 4- Currency Conversion.doc|NULL|NULL|Partner Teleconferences|2006_Partner_Teleconferences|03_March_2006|0|0
ICRP Telecon EXSUM March 2006_final.doc|NULL|NULL|Partner Teleconferences|2006_Partner_Teleconferences|03_March_2006|0|0
Attachement _8 New Mbers Guide Website Homepage rev 3.17.06.doc|NULL|NULL|Partner Teleconferences|2006_Partner_Teleconferences|03_March_2006|0|0
Attachement 7_Final packet with insert.pdf|NULL|NULL|Partner Teleconferences|2006_Partner_Teleconferences|03_March_2006|0|0
ICRP Attachemnt 6_Application.doc|NULL|NULL|Partner Teleconferences|2006_Partner_Teleconferences|03_March_2006|0|0
Attachment 1-ICRP Agenda -November 2006.doc|NULL|NULL|Partner Teleconferences|2006_Partner_Teleconferences|11_November_2006|0|0
Ex Sum ICRP telecon - November 2006 - EDITED draft v1.doc|NULL|NULL|Partner Teleconferences|2006_Partner_Teleconferences|11_November_2006|0|0
Ex Sum ICRP telecon - November 2006 -FINAL.doc|NULL|NULL|Partner Teleconferences|2006_Partner_Teleconferences|11_November_2006|0|0
ICRP Agenda -October 2006.doc|NULL|NULL|Partner Teleconferences|2006_Partner_Teleconferences|10_October_2006|0|0
Attachment 2-Ex Sum ICRP telecon - October 2006 - final.doc|NULL|NULL|Partner Teleconferences|2006_Partner_Teleconferences|10_October_2006|0|0
Ex Sum ICRP telecon - October 2006 - final draft.doc|NULL|NULL|Partner Teleconferences|2006_Partner_Teleconferences|10_October_2006|0|0
Attachment 3 - ICRP Tracking Outcomes.mdi|NULL|NULL|Partner Teleconferences|2006_Partner_Teleconferences|10_October_2006|0|0
Attachment 3 - ICRP Tracking Outcomes.ppt|NULL|NULL|Partner Teleconferences|2006_Partner_Teleconferences|10_October_2006|0|0
ICRP.Tracking Outcomes.ppt|NULL|NULL|Partner Teleconferences|2006_Partner_Teleconferences|10_October_2006|0|0
FULL UK REPORT.pdf|NULL|NULL|Partner Teleconferences|2006_Partner_Teleconferences|10_October_2006|0|0
Attachment 4 - ICR Partners Visual Analysis Tools_07.doc|NULL|NULL|Partner Teleconferences|2006_Partner_Teleconferences|10_October_2006|0|0
ICRP Agenda -September 2006.doc|NULL|NULL|Partner Teleconferences|2006_Partner_Teleconferences|09_September_2006|0|0
ICRP caBIG Response.doc|NULL|NULL|Partner Teleconferences|2006_Partner_Teleconferences|09_September_2006|0|0
CSO Code Filter for Translational Projects.doc|NULL|NULL|Partner Teleconferences|2006_Partner_Teleconferences|09_September_2006|0|0
Attachment 2 - Ex Sum ICRP telecon-September 2006.doc|NULL|NULL|Partner Teleconferences|2006_Partner_Teleconferences|09_September_2006|0|0
Ex Sum ICRP telecon-September 2006_JWedits.doc|NULL|NULL|Partner Teleconferences|2006_Partner_Teleconferences|09_September_2006|0|0
Attachment 1- ICRP Agenda -APRIL 2007.doc|NULL|NULL|Partner Teleconferences|2007_Partner_Teleconferences|04_April_2007|0|0
ICRP Telecon ExSum APRIL 2007 v1 edited.doc|NULL|NULL|Partner Teleconferences|2007_Partner_Teleconferences|04_April_2007|0|0
ICRP Agenda -FEB 2007.doc|NULL|NULL|Partner Teleconferences|2007_Partner_Teleconferences|02_February_2007|0|0
ICRP Telecon EXSUM Feb 2007 edited draft (v2).doc|NULL|NULL|Partner Teleconferences|2007_Partner_Teleconferences|02_February_2007|0|0
Attachment 1-ICRP Agenda -JAN 2007.doc|NULL|NULL|Partner Teleconferences|2007_Partner_Teleconferences|01_January_2007|0|0
ICRP Agenda -JAN 2007 v2.doc|NULL|NULL|Partner Teleconferences|2007_Partner_Teleconferences|01_January_2007|0|0
ICRP Agenda -JAN 2007.doc|NULL|NULL|Partner Teleconferences|2007_Partner_Teleconferences|01_January_2007|0|0
Attachment 2-ICRP Dashboard Options.ppt|NULL|NULL|Partner Teleconferences|2007_Partner_Teleconferences|01_January_2007|0|0
ICRP Telecon EXSUM Jan 2007 (v3).doc|NULL|NULL|Partner Teleconferences|2007_Partner_Teleconferences|01_January_2007|0|0
Attachment 4-ICRP Public Domain.doc|NULL|NULL|Partner Teleconferences|2007_Partner_Teleconferences|01_January_2007|0|0
ICRP Public Domain.doc|NULL|NULL|Partner Teleconferences|2007_Partner_Teleconferences|01_January_2007|0|0
Attachment 3-ICRP Research Outcomes Workplan 1 11 07.doc|NULL|NULL|Partner Teleconferences|2007_Partner_Teleconferences|01_January_2007|0|0
ICRP Agenda -JULY 2007 v1.doc|NULL|NULL|Partner Teleconferences|2007_Partner_Teleconferences|07_July_2007|0|0
ICRP Agenda -JULY 2007 v2.doc|NULL|NULL|Partner Teleconferences|2007_Partner_Teleconferences|07_July_2007|0|0
ICRP Telecon ExSum JULY 2007 v2 edited.doc|NULL|NULL|Partner Teleconferences|2007_Partner_Teleconferences|07_July_2007|0|0
Copy of MembershipTracker.xls|NULL|NULL|Partner Teleconferences|2007_Partner_Teleconferences|07_July_2007|0|0
ICRP Membership Workplan_12jul07.doc|NULL|NULL|Partner Teleconferences|2007_Partner_Teleconferences|07_July_2007|0|0
Attachment 1 ICRP Agenda - FINAL.doc|NULL|NULL|Partner Teleconferences|2007_Partner_Teleconferences|06_June_2007|0|0
Attachment 2 -caBIG .doc|NULL|NULL|Partner Teleconferences|2007_Partner_Teleconferences|06_June_2007|0|0
ICRP caBIG Response.doc|NULL|NULL|Partner Teleconferences|2007_Partner_Teleconferences|06_June_2007|0|0
Attachment 5a CDMRP NF Storyboard overview.doc|NULL|NULL|Partner Teleconferences|2007_Partner_Teleconferences|06_June_2007|0|0
Attachment 5b CBCRP Eval Overview .pdf|NULL|NULL|Partner Teleconferences|2007_Partner_Teleconferences|06_June_2007|0|0
Attachment 6- CRC Eval slides.ppt|NULL|NULL|Partner Teleconferences|2007_Partner_Teleconferences|06_June_2007|0|0
ICRP Telecon ExSum JUNE 2007 v2 edited.doc|NULL|NULL|Partner Teleconferences|2007_Partner_Teleconferences|06_June_2007|0|0
Schedule of ICRP Teleconferences Partner Updates.doc|NULL|NULL|Partner Teleconferences|2007_Partner_Teleconferences|06_June_2007|0|0
Attachment 3-Research Outcomes Tracker presentation .ppt|NULL|NULL|Partner Teleconferences|2007_Partner_Teleconferences|06_June_2007|0|0
ICRP Agenda -MARCH 2007.doc|NULL|NULL|Partner Teleconferences|2007_Partner_Teleconferences|03_March_2007|0|0
ICRPDraftAgenda_Annual Meeting 3-13-07 (2).doc|NULL|NULL|Partner Teleconferences|2007_Partner_Teleconferences|03_March_2007|0|0
ICRP business models v 3.doc|NULL|NULL|Partner Teleconferences|2007_Partner_Teleconferences|03_March_2007|0|0
ICRP Agenda -NOV 2007.doc|NULL|NULL|Partner Teleconferences|2007_Partner_Teleconferences|11_November_2007|0|0
ICRP Telecon ExSum NOV 2007-updated.doc|NULL|NULL|Partner Teleconferences|2007_Partner_Teleconferences|11_November_2007|0|0
ICRP Telecon ExSum NOV 2007.doc|NULL|NULL|Partner Teleconferences|2007_Partner_Teleconferences|11_November_2007|0|0
ICRP Agenda -OCT 2007.doc|NULL|NULL|Partner Teleconferences|2007_Partner_Teleconferences|10_October_2007|0|0
ICRP Contact Information OCT 2007.doc|NULL|NULL|Partner Teleconferences|2007_Partner_Teleconferences|10_October_2007|0|0
ICRP Telecon ExSum OCT 2007.doc|NULL|NULL|Partner Teleconferences|2007_Partner_Teleconferences|10_October_2007|0|0
ICRP Agenda -SEPT 2007.doc|NULL|NULL|Partner Teleconferences|2007_Partner_Teleconferences|09_September_2007|0|0
ICRP Telecon ExSum SEPT 2007 edited v2.doc|NULL|NULL|Partner Teleconferences|2007_Partner_Teleconferences|09_September_2007|0|0
The Scientist _ Is the NIH budget saturated_.pdf|NULL|NULL|Partner Teleconferences|2007_Partner_Teleconferences|09_September_2007|0|0
ICRP Agenda - April 2008.doc|NULL|NULL|Partner Teleconferences|2008_Partner_Teleconferences|04_April_2008|0|0
2008_ICRP_Draft_agenda_2_19_08.doc|NULL|NULL|Partner Teleconferences|2008_Partner_Teleconferences|02_February_2008|0|0
ICRP Agenda -Feb 2008.doc|NULL|NULL|Partner Teleconferences|2008_Partner_Teleconferences|02_February_2008|0|0
Case_study_choice.doc|NULL|NULL|Partner Teleconferences|2008_Partner_Teleconferences|02_February_2008|0|0
ICRP Telecon ExSum FEB 2008 (2).doc|NULL|NULL|Partner Teleconferences|2008_Partner_Teleconferences|02_March_2008|0|0
ICRP Agenda -Jan 2008.doc|NULL|NULL|Partner Teleconferences|2008_Partner_Teleconferences|01_January_2008|0|0
ICRP data release plan_Jan_07.doc|NULL|NULL|Partner Teleconferences|2007_Partner_Teleconferences|01_January_2007|0|0
ICRP Telecon ExSum JAN 2008.doc|NULL|NULL|Partner Teleconferences|2008_Partner_Teleconferences|01_January_2008|0|0
UPDATED ICRP Telecon ExSum JAN 2008.doc|NULL|NULL|Partner Teleconferences|2008_Partner_Teleconferences|01_January_2008|0|0
Membership Packet v6.doc|NULL|NULL|Partner Teleconferences|2008_Partner_Teleconferences|01_January_2008|0|0
Public_report_skeleton_v1.doc|NULL|NULL|Partner Teleconferences|2008_Partner_Teleconferences|01_January_2008|0|0
ICRP Agenda -March 2008.doc|NULL|NULL|Partner Teleconferences|2008_Partner_Teleconferences|03_March_2008|0|0
ICRP_costs_v7.doc|NULL|NULL|Partner Teleconferences|2008_Partner_Teleconferences|03_March_2008|0|0
UPDATED ICRP Telecon ExSum MAR 2008.doc|NULL|NULL|Partner Teleconferences|2008_Partner_Teleconferences|03_March_2008|0|0
ICRP Agenda_October 2009_revised_v2.pdf|NULL|NULL|Partner Teleconferences|2009_Partner_Teleconferences|(10) October 09|0|0
DRAFT Operations Manager Processes 10_13_09.doc|NULL|NULL|Partner Teleconferences|2009_Partner_Teleconferences|(10) October 09|0|0
ICRP Annual Contribution Status Oct 13 2009.xls|NULL|NULL|Partner Teleconferences|2009_Partner_Teleconferences|(10) October 09|0|0
ICRP DRAFT Operations Manager Job Description 10_13_09.doc|NULL|NULL|Partner Teleconferences|2009_Partner_Teleconferences|(10) October 09|0|0
ICRP Promo Plan 9_14_09_LD.pdf|NULL|NULL|Partner Teleconferences|2009_Partner_Teleconferences|(10) October 09|0|0
ICRP Structure Overview.pdf|NULL|NULL|Partner Teleconferences|2009_Partner_Teleconferences|(10) October 09|0|0
ICRP_Peer review report Oct09.pdf|NULL|NULL|Partner Teleconferences|2009_Partner_Teleconferences|(10) October 09|0|0
ICRP Telecon ExSum October 2009_Final.pdf|NULL|NULL|Partner Teleconferences|2009_Partner_Teleconferences|(10) October 09|0|0
ICRP Agenda_November 2009_v2.pdf|NULL|NULL|Partner Teleconferences|2009_Partner_Teleconferences|(11) November 09|0|0
ICRP Business Plan.doc|NULL|NULL|Partner Teleconferences|2009_Partner_Teleconferences|(11) November 09|0|0
ICRP Structure Overview v3.pdf|NULL|NULL|Partner Teleconferences|2009_Partner_Teleconferences|(11) November 09|0|0
ICRP_Telecon_ExSum_November_2009_Final.pdf|NULL|NULL|Partner Teleconferences|2009_Partner_Teleconferences|(11) November 09|0|0
ICRP Agenda_December 2009_final.pdf|NULL|NULL|Partner Teleconferences|2009_Partner_Teleconferences|(12) December|0|0
DRAFT Operations Manager Processes 11-25-2009.doc|NULL|NULL|Partner Teleconferences|2009_Partner_Teleconferences|(12) December|0|0
ICRP Data Access Policy Dec 14 2009.doc|NULL|NULL|Partner Teleconferences|2009_Partner_Teleconferences|(12) December|0|0
ICRP Operations Manager Job Description 11-25-2009.doc|NULL|NULL|Partner Teleconferences|2009_Partner_Teleconferences|(12) December|0|0
ICRP Ops Manager ad -11-25-2009.doc|NULL|NULL|Partner Teleconferences|2009_Partner_Teleconferences|(12) December|0|0
ICRP Policies  Procedures Outline12_16_09.doc|NULL|NULL|Partner Teleconferences|2009_Partner_Teleconferences|(12) December|0|0
ICRP Policies  Procedures Outline12_16_09.docx|NULL|NULL|Partner Teleconferences|2009_Partner_Teleconferences|(12) December|0|0
ICRP Dec 2009 Tcon Action Items_Final_rev.pdf|NULL|NULL|Partner Teleconferences|2009_Partner_Teleconferences|(12) December|0|0
ICRP_Telecon_ExSum_December_2009_final.pdf|NULL|NULL|Partner Teleconferences|2009_Partner_Teleconferences|(12) December|0|0
ICRP Jan 2010 Action Items.pdf|NULL|NULL|Partner Teleconferences|2010_Partner_Teleconferences|#REF!|0|0
ICRP Agenda_Jan 2010.pdf|NULL|NULL|Partner Teleconferences|2010_Partner_Teleconferences|#REF!|0|0
ICRP Membership ApplicationPanCan_Short.pdf|NULL|NULL|Partner Teleconferences|2010_Partner_Teleconferences|#REF!|0|0
ICRP Membership ApplicationPancreasFoundation_Short.pdf|NULL|NULL|Partner Teleconferences|2010_Partner_Teleconferences|#REF!|0|0
ICRP Membership Applications_Tracker.doc|NULL|NULL|Partner Teleconferences|2010_Partner_Teleconferences|#REF!|0|0
ICRP Policies  Procedures Outline1_07_10.doc|NULL|NULL|Partner Teleconferences|2010_Partner_Teleconferences|#REF!|0|0
ICRP Policies  Procedures Outline1_07_10.docx|NULL|NULL|Partner Teleconferences|2010_Partner_Teleconferences|#REF!|0|0
ICRP Strategic  Business Plan_19jan10.doc|NULL|NULL|Partner Teleconferences|2010_Partner_Teleconferences|#REF!|0|0
ICRP Structure Overview v3.pdf|NULL|NULL|Partner Teleconferences|2010_Partner_Teleconferences|#REF!|0|0
ICRP_2010_Agenda_vers3_Jan20_10.doc|NULL|NULL|Partner Teleconferences|2010_Partner_Teleconferences|#REF!|0|0
ICRP TC ExSum Jan 2010 Final.pdf|NULL|NULL|Partner Teleconferences|2010_Partner_Teleconferences|#REF!|0|0
Conferences for ICRP Consideration.doc|NULL|NULL|Partner Teleconferences|2010_Partner_Teleconferences|#REF!|0|0
ICRP Logo_A.pdf|NULL|NULL|Partner Teleconferences|2010_Partner_Teleconferences|#REF!|0|0
ICRP Logo_B.pdf|NULL|NULL|Partner Teleconferences|2010_Partner_Teleconferences|#REF!|0|0
ICRP StrategicPlan_DRAFT_19jan10.doc|NULL|NULL|Partner Teleconferences|2010_Partner_Teleconferences|#REF!|0|0
ICRP TC ExSum Jan 2010 NCI comments.doc|NULL|NULL|Partner Teleconferences|2010_Partner_Teleconferences|#REF!|0|0
DataSharingAgreement_July2010.doc|NULL|NULL|Strategy, Policies and Workplans|||0|0
ICRP New Members Guide_PostLaunchv1.doc|NULL|NULL|Communications and Membership|||0|0
ICRP_ApplicationForm_PostLaunchv1.doc|NULL|NULL|Communications and Membership|||0|0
ICRP New Members Guide_Aug2010.doc|NULL|NULL|Communications and Membership|||0|0
ICRP New Members Guide_Aug2010.pdf|NULL|NULL|Communications and Membership|||0|0
ICRP_ApplicationForm_Aug2010.doc|NULL|NULL|Communications and Membership|||0|0
ICRP_ApplicationForm_Aug2010.pdf|NULL|NULL|Communications and Membership|||0|0
EnvInf_2006_2008_2010_Abstracts.zip|NULL|NULL|Evaluations and Analyses|2014_Environmental Influences on cancer||0|0
EnvInf_Workfile_8apr13.xlsx|NULL|NULL|Evaluations and Analyses|2014_Environmental Influences on cancer||0|0
EnvInf_Workfile_Coding_12may14_compiled.xlsx|NULL|NULL|Evaluations and Analyses|2014_Environmental Influences on cancer||0|0
EnvInfluences_2006_08_10_Analysis.xlsx|NULL|NULL|Evaluations and Analyses|2014_Environmental Influences on cancer||0|0
EnvironmentalInfluences_BreastCancer_v5.docx|NULL|NULL|Evaluations and Analyses|2014_Environmental Influences on cancer||0|0
ICRP_EnvInf_proof_v2.pdf|NULL|NULL|Evaluations and Analyses|2014_Environmental Influences on cancer||0|0
ICRP_EnvInf_ShortReport_v1.pdf|NULL|NULL|Evaluations and Analyses|2014_Environmental Influences on cancer||0|0
ICRP_EnvInfReport_proofv1.indd|NULL|NULL|Evaluations and Analyses|2014_Environmental Influences on cancer||0|0
ICRP_EnvInfReport_ShortReport_v1.indd|NULL|NULL|Evaluations and Analyses|2014_Environmental Influences on cancer||0|0
AACR-FDA-NCI-2010_Biomarkers.pdf|NULL|NULL|Evaluations and Analyses|2015_Translational Research||0|0
Background_TranslationalResearch_ICRP.doc|NULL|NULL|Evaluations and Analyses|2015_Translational Research||0|0
Background_TranslationalResearch_ICRP1.doc|NULL|NULL|Evaluations and Analyses|2015_Translational Research||0|0
Background_TranslationalResearch_ICRP2.doc|NULL|NULL|Evaluations and Analyses|2015_Translational Research||0|0
Background_TranslationalResearch_ICRPv2.doc|NULL|NULL|Evaluations and Analyses|2015_Translational Research||0|0
Cancer Res-_Biomarker_Failures.pdf|NULL|NULL|Evaluations and Analyses|2015_Translational Research||0|0
Early_Trans_2005-07_EN.pdf|NULL|NULL|Evaluations and Analyses|2015_Translational Research||0|0
Genome_Med_Biomarkers.pdf|NULL|NULL|Evaluations and Analyses|2015_Translational Research||0|0
INCa_TR_CSO4_proj_fin_07-11.xlsx|NULL|NULL|Evaluations and Analyses|2015_Translational Research||0|0
NCI_portfolio-analysis1.pdf|NULL|NULL|Evaluations and Analyses|2015_Translational Research||0|0
OECD_BiomarkerReport_49023036.pdf|NULL|NULL|Evaluations and Analyses|2015_Translational Research||0|0
Translational_FirstDataCut.xlsx|NULL|NULL|Evaluations and Analyses|2015_Translational Research||0|0
0_DietObesityCancerICRP_Background.docx|NULL|NULL|Evaluations and Analyses|2014_Obesity and Cancer||0|0
0_DietObesityCancerICRP_Background_v2.docx|NULL|NULL|Evaluations and Analyses|2014_Obesity and Cancer||0|0
13_22and23apr_pm_ObesityAnalysis.pptx|NULL|NULL|Evaluations and Analyses|2014_Obesity and Cancer||0|0
Abstracts_ObesityKW_2010_v10.xlsx|NULL|NULL|Evaluations and Analyses|2014_Obesity and Cancer||0|0
AICR_WRCF_2007_DietObesityPreventionCancer.pdf|NULL|NULL|Evaluations and Analyses|2014_Obesity and Cancer||0|0
PubMed_ObesityCancer_2010plus_28jun13.xlsx|NULL|NULL|Evaluations and Analyses|2014_Obesity and Cancer||0|0
MetastaticBC_Grants_CodingFile_v10.xlsx|NULL|NULL|Evaluations and Analyses|2014_Metastatic Breast Cancer||0|0
MetastaticBC_Grants_CodingFile_v11.xlsx|NULL|NULL|Evaluations and Analyses|2014_Metastatic Breast Cancer||0|0
MetastaticBC_Grants_CodingFile_v14.xlsx|NULL|NULL|Evaluations and Analyses|2014_Metastatic Breast Cancer||0|0
MetastaticBC_Grants_CodingFile_v15.xlsx|NULL|NULL|Evaluations and Analyses|2014_Metastatic Breast Cancer||0|0
MetastaticBC_Grants_CodingFile_v16.xlsx|NULL|NULL|Evaluations and Analyses|2014_Metastatic Breast Cancer||0|0
MetastaticBC_Grants_CodingFile_v7.xlsx|NULL|NULL|Evaluations and Analyses|2014_Metastatic Breast Cancer||0|0
MetastaticBC_Grants_CodingFile_v8.xlsx|NULL|NULL|Evaluations and Analyses|2014_Metastatic Breast Cancer||0|0
MetastaticBC_Grants_CodingFile_v9.xlsx|NULL|NULL|Evaluations and Analyses|2014_Metastatic Breast Cancer||0|0
Analysis_Disparities_v1.xlsx|NULL|NULL|Evaluations and Analyses|2016_Disparities||0|0
Analysis_Disparities_v3.xlsx|NULL|NULL|Evaluations and Analyses|2016_Disparities||0|0
Disparities_draft_2005-16v2.xlsx|NULL|NULL|Evaluations and Analyses|2016_Disparities||0|0
Disparities_draft_2005-16v3.xlsx|NULL|NULL|Evaluations and Analyses|2016_Disparities||0|0
Disparities_draft_2005-16v4.xlsx|NULL|NULL|Evaluations and Analyses|2016_Disparities||0|0
ICRP Health Disparities analysis_v1.docx|NULL|NULL|Evaluations and Analyses|2016_Disparities||0|0
ProjectNotes_Disparities_Inequities_09mar2016.docx|NULL|NULL|Evaluations and Analyses|2016_Disparities||0|0
2014-NCRI-childrens-cancer-research-analysis.pdf|NULL|NULL|Evaluations and Analyses|2016_Childhood Cancer||0|0
Child_2005_10_EN.pdf|NULL|NULL|Evaluations and Analyses|2016_Childhood Cancer||0|0
Childhood_Analysis_2016_v3_forICRPsite.xlsx|NULL|NULL|Evaluations and Analyses|2016_Childhood Cancer||0|0
ChildhoodCancer_ProjectNotes_2016.docx|NULL|NULL|Evaluations and Analyses|2016_Childhood Cancer||0|0
ICRP ChildhoodCancer_v1.docx|NULL|NULL|Evaluations and Analyses|2016_Childhood Cancer||0|0
ICRP_data_report_draftv7.pdf|NULL|NULL|Evaluations and Analyses|2012_Data Report||0|0
ICRP_Report_26oct12_FINAL.pdf|NULL|NULL|Evaluations and Analyses|2012_Data Report||0|0
DataReport_Skeleton_v1.docx|NULL|NULL|Evaluations and Analyses|2012_Data Report||0|0
ExampleDataPack.xlsx|NULL|NULL|Evaluations and Analyses|2012_Data Report||0|0
Outline_Data Report 2005-2012_withCSOv2.pptx|NULL|NULL|Evaluations and Analyses|2012_Data Report||0|0
ICRP_LungCancer_2016.indd|NULL|NULL|Evaluations and Analyses|2016_Lung Cancer||0|0
Lung_2005_2012_update_v1.xlsx|NULL|NULL|Evaluations and Analyses|2016_Lung Cancer||0|0
Lung_Fig1.ai|NULL|NULL|Evaluations and Analyses|2016_Lung Cancer||0|0
Lung_Fig2.ai|NULL|NULL|Evaluations and Analyses|2016_Lung Cancer||0|0
Lung_Fig3.1.ai|NULL|NULL|Evaluations and Analyses|2016_Lung Cancer||0|0
Lung_Fig3.2.ai|NULL|NULL|Evaluations and Analyses|2016_Lung Cancer||0|0
